"Data Source","World Development Indicators",

"Last Updated Date","2024-11-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"North Macedonia","MKD","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.7104686815593","","","53.80911922968","","64.1236189907435","61.9548872180451","62.6112759643917","62.3549175320708","64.7515527950311","69.359756097561","65.106783919598","66.1735549794113","","66.4115738656649","63.8029378392468","64.7866475341742","62.9770484040428","62.7234544248766","61.8819249214487","64.5815659835395","63.9202480380958","66.1416854867467","64.8524811654649","64.3393293359982","62.5616997450972","63.6591664687723","64.4044425126276","68.1074339944032","67.5521354367064","66.1139769098502","66.4562230074598","69.0087747806305",
"Mali","MLI","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","18.3040104906568","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.6059232396494","","78.0918727915194","87.7312450346158","","","61.864406779661","","","84.7750247062045","74.3042807841986","76.7519604309841","65.8488352164111","72.1142125417093","66.6610684064337","50.1147130876615","62.5391317009246","","53.8989555564141","",
"Malta","MLT","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","25.2392568962282","","","","","","","","","","","","33.8593722602139","32.9177897574124","32.2713257965056","","30.630472854641","","29.0363349131122","30.915218162469","32.2718377512898","32.3871650211566","32.7066335579993","33.2679971489665","","","35.8292774241857","33.5349556899705","","35.5773268019594","36.138125440451","36.7561425933816","38.5375494071146","42.201482996676","41.0577350522338","43.7936692031343","43.5802678900122","40.5723451672889","44.3474695407685","44.6745127964311","47.7916512744736","50.0358980495393","52.2921556077093","53.3278623578018","55.2374242637734","60.5852175025225","63.0879531737919","65.0244870211851","66.0196995268793","68.2194873489166","69.9415731564147","72.6550994725145","74.2877521099972","76.6873183115636","77.9499264389964","81.5374473255604","78.1677052585547",
"Myanmar","MMR","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","52.7043513623424","","","","","","","41.5","","","","","","","","","","","","","","","","","","","","","","","","","64.3433373648708","","62.107904642409","63.2106208311955","61.6620230480451","58.8707388196434","","","",
"Middle East & North Africa (excluding high income)","MNA","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.6929087341641","27.6598698243161","27.3457709830366","26.5556622387464","26.5548972218134","26.1148380570505","27.1625510837761","27.1936384351392","27.2922136890169","25.3848957443863","28.2241796096415","28.2817532451867","27.4275160782359","","","","21.6793674329501","","",
"Montenegro","MNE","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.1666666666667","72.682119205298","73.0185497470489","72.8888812106973","75.5968836391053","76.3997962016198","76.8345880531907","77.6613079339482","79.2567084227513","77.0034955981357","76.2801761548105","74.821095208463","76.5005211207161","76.5844721727075","76.8068069799215","78.9964005928435","",
"Mongolia","MNG","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.0606776989756","","80.9037900874636","","94.6222455403988","87.0528294266586","96.4130070398927","94.6404569892473","86.1278294369749","86.2229102167183","85.7722932462012","84.809827545476","83.7438651727012","82.6691102465111","84.2701900956532","82.3988038022002","82.3810387568777","81.6906306224581","81.4647210934614","82.2670163454501","77.0844110735031","79.931203661829","79.2127695607994","77.5003258933098","78.5753033547466","76.5847780004065",
"Northern Mariana Islands","MNP","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","63.1070718545868","","","","","86.1603568569141","","","","","84.1381661174866","","","","","","","","98.5340440998304","","","","","","","85.7400489501482","","","","","","","","","","","","","",
"Mozambique","MOZ","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","32.9622758194187","","","","","","","","","","98.0169971671388","","","","","","","","","","","","","","","","","108.145753015794","","","","","","104.573606479276","","","","","","","","","","","","97.5653607011761","","","","","","","","",
"Mauritania","MRT","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","4.74881015335801","","","","","","","","","","","","","36.8581818181818","","","","","","","","","","","","44.1860465116279","","","","","","","","","","","","44.6413784317472","","","","","45.5847135464639","","46.4915156340249","","","","",
"Mauritius","MUS","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","21.6072969308517","","","","","","","","","","24.7625916576512","","","","","","","","","","","35.0605568735173","34.769833496572","","","51.0853658536585","","52.3769202854724","42.9794095757876","49.6954933008526","50.6759225429302","51.6408442112968","52.716396044439","48.4273589615577","","","","","49.2018899246584","46.0724394459334","48.2427272270512","51.6225026547798","51.1344777348451","53.3466852062099","54.0486039296794","53.1921556347125","54.9724267131059","55.719557195572","57.7268696814494","57.0015791023205","57.4144181504421","59.8944555778223","59.9888132749138","61.8930184557237","60.9379008628256","61.1584510840254","62.0243781914017","62.9916077011683","68.5783892570057","62.6985113590453","61.7406567688145","67.2319302172104",
"Malawi","MWI","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","76.0470242468773","","","","","","","","94.0849066899487","","","","93.4499441756606","","","","","","","","","","","95.1228733459357","","","","","","98.8776655443322","93.3468031179762","","","","","","87.6664455895107","","87.3827904575524","","","","85.6937005123428","","","85.4665387058839","","","",
"Malaysia","MYS","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","45.6640326280908","","","","","","","","","","46.7874396135266","","52.1148213239602","53.4166569326013","52.8922716627635","53.6465638148668","54.0657036346691","55.4660126138753","55.5010511562719","54.5730638944049","56.0037523452158","47.0424431188302","55.3146358708461","54.086734100686","","52.9823313174434","55.0830486511957","54.5335865179207","53.3021133525456","53.9297356030424","58.2180883612777","56.8739373330095","57.2602403728231","58.1222601071603","58.4075173095945","57.4268567141785","","","","","","60.2559277380504","","","66.6170265574584","67.0799752014879","67.7435449669453","68.3612290781914","68.676946033325","68.8110849931956","68.6298822070676","68.5198912774895","68.1362970200293","",
"North America","NAC","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.9467730481563","76.4626687974494","76.9790782795466","78.3877343833463","78.7428701514152","79.1437088276364","79.7961911498048","80.0170952514317","80.4496643559908","80.3242365656513","80.5529434498425","80.7652222818735","81.3022897443365","81.1109438079106","81.2204487840907","81.2611354914071","81.4988588445379","81.9598525131524","82.7076560461802","82.8342737090881","82.891202194568","82.7259644492496","82.603886014059","82.8098787524855","82.5690927584495","82.6216918625838","83.0686950536801","83.175574786584","83.5380470553464","83.4646287495715","83.4738400862306","84.1019471908456","84.6561810990744",
"Namibia","NAM","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","27.0032573289902","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.4868804664723","","","77.5470787059392","","","76.9558799409546","","","76.5501691093574","82.1208589978359","","","72.2763507528786","","","","81.0064935064935","","83.4744671504098","","85.0556133472033","89.9093961274893","88.282310825824","","84.2704971438096","","88.3914187734269","","","","","",
"New Caledonia","NCL","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","43.1122448979592","","","","","","51.283570300158","","","","","","","","","","","","","","","","","","","","","","","","","","","68.6348067199478","","","","","","","","","","","","","83.6770932932659","","","","","85.3026353895164","","","82.999939198638","82.5356287047547","85.5190206069929","85.7714304074026","","83.5606216958517","",
"Niger","NER","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","11.5283018867925","","","","","","","","","","","","","","","","","7.68491834774256","","","","","","","","","","","25.0286894652284","","","","","","","","","","","","","45.0372066399542","","","","43.4376043637983","","","","","","75.9419621788329","30.1557289185326","","73.236570019655","","","38.0763397371082","","71.4127443205672","","","83.9813446090733","",
"Nigeria","NGA","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","31.4766397635558","","","","","","","","","","","","","","","","","","","","45.9533951390629","","","47.4980852693388","","","","","56.6011235955056","","","","","","","","","","","","","76.2511803588291","","","","","","","88.605643453345","","88.9366933005532","","","","","","79.3456592863121","","","89.9647928373243","",
"Nicaragua","NIC","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","24.2124903962243","","","","","","","","25.8956631049654","","","","","","40.5467260012715","","","25.7876312718786","","","","","","","","","45.0878641349216","46.0407501736513","45.3340948029697","","","","39.5690267582288","39.5777126099707","","39.5297914025585","39.5452468007313","55.4862842892768","52.0299039508862","","59.1082802547771","56.4556962025316","56.8527918781726","55.6223615197646","54.4516129032258","55.4568527918782","","","","75.799777176508","74.1130693522545","57.6514206181609","","","","","","","","","",
"Netherlands","NLD","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","27.3982558139535","","","","","","","","","","","","","","","","","39.2385501545378","","42.2110552763819","42.289278978674","44.6191932430465","48.4672381229115","49.6141671407524","","51.8138495904691","53.2116896602878","58.3650083058817","59.6194714247001","60.1608884459315","61.969981503184","63.1114743011722","65.5487154698096","66.410285681669","67.7389575344411","68.6185098373464","70.008237934267","70.8093293808379","71.2967708867248","73.5021892146539","73.9897505978818","74.9653070664744","75.3878740454926","77.1063446336169","77.89849618916","77.8146204966772","78.8525580676437","79.8183638841757","80.4508994519073","81.4349440319184","82.5403520611889","83.3697409855599","83.6639390519187","83.6005645730417","82.9651922094146","83.8130675904937","84.4125044915559","84.6759906088409","84.9879944213599","85.6081960879706","86.4058192734568","88.1766621743037","87.8800868374839","87.6776991804288",
"Norway","NOR","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","28.8377723970944","","","","","","","","","","36.9791666666667","","","","","","","","","","69.432918395574","71.0396975425331","71.0599194360524","73.3953132959756","74.1014529696661","76.2581636573185","79.497320745088","81.1594202898551","81.104466217076","80.7373868046572","81.543067048381","83.5881343203519","83.5467848033293","84.2345268057698","84.4097965558562","86.8586810228802","86.9645864028626","87.1981981981982","88.0694115550123","89.0303334233435","88.3520551442431","88.9059461672295","90.6955794350428","90.3847662891371","90.9074161797989","90.3667849276586","90.5278514588859","91.4899789029536","91.859784263464","92.2585255468657","91.595293364284","92.8590756575387","92.1077778226403","92.6652388440059","92.7697729159013","92.4670356503337","92.3444388333083","92.7344398340249","92.1356332249255","92.7119106806719","94.6055684454756","84.9206238198475","89.7489207490507","89.7898722469507",
"Nepal","NPL","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","63.1796502384738","","","","","","","","","","39.0407837776259","","","","","","","","","","51.5345122646891","","","","","","","","","","61.0728161423737","","","","","88.4308510638298","","","90.8264004437049","","","","102.39651416122","","","","","90.7341760609135","","","","","90.5373831775701","91.8202764976959","92.468134414832","","50.7933908359719","","","","","","",
"Nauru","NRU","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","19.8584602187433","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.1590044936053","","","","","","","","","62.4635660879483","","69.0348278278401","","","","","","","","77.1192655566722","","",
"New Zealand","NZL","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","68.7890388877695","69.8699247066617","71.1810527145428","70.7891889003193","72.6233081290531","73.4455327669246","73.7422006198545","73.6722731558021","74.7376851135454","75.2997019836293","76.7511477434424","76.7823021234222","77.4135681669928","78.0195835432867","78.0041314451904","78.9370292093427","79.1329549571308","80.4013287234764","80.2569230975744","81.0132487404367","81.1261565341699","81.7207289474729","82.5315546570551","83.2143383387138","83.3539520748729","83.7549433608151","84.7338992459012","85.06154013724","85.2950674093808","85.1880214421023","85.5561587246945","85.6437002470491","86.2478354410453","87.2477526451168","86.4075610758361","87.4616361519738","88.1768334475668","88.1565221926668",
"OECD members","OED","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.3365449312346","67.0020345302343","66.5889427662689","68.1781374431553","68.6129703296413","68.9257801586949","69.3123706287485","69.5130982522918","70.0704654512394","70.4897255387713","70.4597051522016","70.8219529509515","71.3073897423019","71.5442786285284","71.8887835644871","72.6005563146136","72.6474092024614","73.0182783716783","73.8970934512124","74.1359163030406","74.5387603888989","74.8624093540912","75.1877663135853","75.3718126380551","75.5261967131262","75.8631763621746","76.2021400110045","76.4836019091765","77.1024427462509","76.9700125210695","77.2965430407443","77.9581389033705","78.5906993622886",
"Oman","OMN","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.4345991561181","","","31.9859630881206","","","","","31.4111793084287","","","","","31.9550631923857","","","33.8761844023324","42.0886446029704","43.2721526680442","44.2215854823305","44.7085978072706","41.7104007633588","46.1725254394079","",
"Other small states","OSS","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.2796588536896","","","","","","78.5431954362941","","",
"Pakistan","PAK","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","11.1656664848154","","","","","","","","","","","10.4716073147257","","","","8.12485655267386","8.12578905084357","8.07339449541285","8.08857273978889","8.07339449541285","14.5282365169188","14.5332717190388","13.297309996476","13.2605120977214","10.5190629306385","11.2478031634446","","13.323124042879","44.3378119001919","13.323124042879","16.7125583622651","16.7125583622651","17.4061018597302","17.8350889938249","15.3967675294689","","18.0231158198892","18.5158239359767","","19.550318624504","","19.6301220838873","","21.7117988394584","20.5060580739503","23.830334511219","24.3609793936967","25.1662887377173","26.6459902525476","28.0097469350458","28.4664106020909","27.097958603214","28.8764385221078","29.5209519934906","30.3804136512436","29.271140051626","","27.2066510678548","29.4622282336439","","30.4097192090746","","",
"Panama","PAN","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","28.3811710677382","","","","","","","","","","35.1888436955259","","","","","","","","","43.1806930693069","39.4305084745763","","","42.6807535641548","43.3053861788618","47.4632166412988","45.2638436482085","","45.9549411162314","48.2320020351056","41.8755682556176","49.6106929665196","","50.4533598310769","51.7482517482517","52.3504799409303","","53.6442786069652","53.5381515990934","54.1954095070864","52.8423772609819","52.2546419098143","57.6294620412267","58.4173387096774","57.9065420560748","59.1956903031822","57.4593982122624","58.6285714285714","58.3919970359392","59.6588802373007","58.8938938938939","57.9520309280973","60.0408859457697","61.8561111250912","62.7844898475552","64.5240324794438","64.8173033851667","65.7951391590797","66.8932299319032","69.7112619348901","71.8341820539489","63.5058526041029","64.5735366709101","67.7872128544322",
"Peru","PER","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","25.5978944959378","","","","","","","","","","","24.847504045811","","","","","","","39.3293835875457","39.5275391611925","31.9398838090427","39.8481012658228","","55.3235908141962","","66.1749069643807","64.6359385437542","","64.043599627808","62.3207301173403","60.5618133778334","58.0901856763926","40.525813921809","60.8166470357283","63.7793245681877","","75.3081825370982","75.8342085163261","79.0835171917995","78.1600708800945","75.8159212571231","77.5941522326394","77.875905511811","79.1423808566733","78.4847523011939","79.6776933603888","81.1343463216488","81.5177038377651","81.4477391344511","83.2310271082596","82.6316094956179","82.3584105252147","81.9771178814758","81.5783582529191","80.2629078991118","81.4208702348864","81.8744244256063","82.5127956595232","82.5722273998136","76.5675807153647","81.8833434466019","80.9579269180376","80.8660761978112",
"Philippines","PHL","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","33.017837641063","","","","","","","","","","43.6177036561899","","","","","51.87619249523","54.375","","57.5009214891264","","30.2124833997344","","","63.4211192707014","","59.7433341639671","","57.9591836734694","57.5961538461538","57.5264244927712","58.1335616438356","57.0510488662544","57.9195931218213","58.4209239794671","57.9688839887296","59.724759469005","59.2019347037485","59.3954843408594","59.4643503438292","61.0785033015407","60.1991288114499","62.6734237198894","63.9772305407747","62.1915666163102","60.87530210987","62.3386714428699","62.9322341652198","63.1935479577849","62.3237660303215","63.4390030026838","64.0198444980862","64.4594059405941","64.2965405376659","64.5531174739096","65.0266557037902","65.3846671602612","64.0186978119298","61.2649353483551","62.6257191341418","64.1478144304252","63.6284761178178","64.0622955110587","69.2610973256134","",
"Palau","PLW","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.0854922279793","","","","","78.8536467557559","","","","","77.0557029177719","","","","","","","","","75.8291251535417","","","","","","80.4959284383964","","","",
"Papua New Guinea","PNG","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","98.8608275120903","","","","","65.1635620172649","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.0216238270094","","","","","","","","","","97.341880690866","","","","","","","","","","","","95.0816594706213","",
"Poland","POL","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","68.0097538318625","","","","","","","","","","77.5609756097561","","","","","","","","76.6218509332985","","","","","","","","","","76.6756393001346","","","","81.976530986432","82.0438669466123","82.8330131284022","82.5399402080543","82.3408512433816","76.2000910885077","76.5762727453896","77.0976850989884","77.0648711722224","77.744923182828","77.4702177947685","77.3234916559692","76.6863372513708","75.9896606194055","75.5759553704924","75.4399832233711","75.1900913394864","75.4109999684453","75.693442108566","75.6094513766339","75.8468381598183","75.5620860154865","75.5371184446783","75.555074190404","75.2574776441567","74.9589856027966","75.2670134507064","74.7044444786078","74.2318853931549","76.2328189052327","77.3574925950553","78.3737728650491",
"Pre-demographic dividend","PRE","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","30.4553068372164","","","","","","","","","","41.7752729834449","","","","","","41.3649668772146","44.1804846938776","44.310042973102","44.9354838709677","53.8225713738264","47.4341886037987","47.8371071307874","46.1233631977946","46.4496016626256","48.4348125214998","49.1261796574624","49.8467302452316","52.2154505023884","","51.0571522960026","50.4688005172971","52.5359947643979","55.099081681972","","55.7100297914598","55.42071197411","56.3712133354704","56.264017942967","61.1166666666667","59.0924483576024","","62.4526352049604","63.4493399622836","62.0923913043478","63.5296091259856","65.7609630266552","65.2533427163969","66.4845173041894","","66.4717348927875","67.5456389452333","65.9448818897638","","","64.9379703070978","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","18.6524510881512","","","","","","","","","","28.3246977547496","","","","","","","","55.6413449564135","58.3105590062112","58.1491712707182","59.730348511829","59.5417893254832","","63.8180099905495","63.7229198288947","61.9669182766984","63.9593838502452","64.7841501564129","65.2459016393443","66.2793779203571","68.7132449145423","69.825918762089","71.352559480894","72.3707456671874","72.9191539538654","73.5119269335638","73.6458705756167","73.8919904295317","74.8383034743289","75.6096161569798","76.1183189256163","76.4107347267563","78.301644031451","78.1162318882286","80.0014468639225","80.169464613075","80.9414283441103","81.0020604196291","82.1896969338926","83.1215592917721","81.4285288329656","82.5035454572886","83.1715110919929","83.444458227377","83.861505094478","83.4888583733849","83.8022165387894","84.5955556935882","85.0980209401311","84.9278953052538","86.2871160135958","86.6591679604575","86.9610129435149",
"Paraguay","PRY","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","26.6645119586296","","","","","","","","","","25.5738800980611","","","","","","","","","","24.5270345908429","","","","","","","62.469280280866","61.1954687876597","58.6601705237515","61.0428709055877","62.13866039953","61.4300687085129","69.3743139407245","66.7824074074074","","55.7273211514857","56.5853658536585","62.7198124267292","62.3580910352682","60.3575832305795","61.6149586137081","66.2992675270317","65.5960658360687","61.4135579815216","64.6457068000476","63.3921321738312","65.5666037040997","64.3627801983082","66.9343289062978","72.4051244863428","70.2958996588108","66.717512538592","67.65875451042","67.63664209821","68.6426310360772","70.4267389939714","71.2412205630644","68.6336557709135","71.1856557620376","71.6916316671117","71.4006349512922",
"West Bank and Gaza","PSE","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2469835710363","15.8994209667616","16.2888150464062","19.1897853303924","20.1520852185233","19.7058593444418","21.0271654912874","23.0073671965878","22.7780567411499","22.4222866585602","21.0780652144088","23.063670411985","23.8204230619633","23.1016836015723","24.1917039193263","25.4213180466359","24.5484259418545","24.7767761475492","25.164361493694","25.8398968924531","24.7470171828693","24.987656472365","26.2628119035838","",
"Pacific island small states","PSS","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.3846121297309","69.8381978958104","70.0789476326462","70.9392164553006","72.2834752432029","71.8085352149199","72.7635140246511","73.5297116231981","73.7842359096202","73.7501527250526","74.5951434156859","75.1073424962834","75.5977593037858","75.810003118416","76.3179043813545","76.6488840154703","76.9617937352978","77.3572094343237","78.0603150172824","78.0049436920011","78.6329984373452","78.8586400408087","79.1226233905707","79.7074698541032","80.10263698424","80.2654574002979","80.6899445257352","81.0017136591784","81.3569850261311","81.3409173609625","81.7688734996774","82.4838928188182","82.9722768246595",
"French Polynesia","PYF","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","34.2724679029957","","","","","43.4484335696318","","","","","","","","","","","","","","","","51.8757687576876","","","","","65.39549925886","","","","","","","","68.5085227272727","","","","","","70.1046117577722","","","","","72.9901051329623","","","","","77.4901341752171","","","","","","","","","","","",
"Qatar","QAT","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","29.5730723733735","","","","","","","","","","","37.4887892376682","","","","","","","44.2748091603053","","","51.980198019802","","51.1557684298209","54.4024174221111","54.4504805683243","54.7658862876254","51.9064402435117","57.3066499895768","60.1977107180021","60.5049594229035","61.0936846507737","60.9666210382226","60.4108017933479","60.9921671018277","62.4672466198512","64.7540123780552","",
"Romania","ROU","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","76.6810758885687","","","","","","","","","","","79.4834243110105","","","","","","","","","","","","","","","76.5194189149125","","","81.3703055592946","78.9625756741882","81.9553724682458","81.2479201331115","81.8126045733408","81.8206101504288","81.8505082947393","79.1798545600519","77.4985785583423","77.2887379811506","76.1676471544187","76.3864271457086","75.8050603795285","74.5710325489509","74.2362736201984","71.9269284079052","73.4445719385478","72.6776901071956","72.1864598379702","71.9232087761399","70.1479803933735","69.8274507338844","71.0142684700857","70.2685638609135","69.7120386804578","69.2965023847377","66.3845556346689","68.1650415021356","67.7722820289012",
"Russian Federation","RUS","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.787487073423","","","81.9336274697871","81.0580923789962","80.3813749642716","80.1085463039297","80.2363562446554","80.7024125591596","81.0618999941104","83.5581551550431","83.9556935470337","84.0580950750442","85.5468527485047","85.9053968980713","86.2272308455596","86.4995707671306","86.9167531775203","86.2387729722261","84.8641056062404","85.1927530309222","84.2373937063316","84.630271752278","84.6188850967008","84.2937263248069","84.3017913031897","83.9848458756673","84.0369897119071","78.0480964733927","78.3191674380768","78.40796302073","78.6904676901107","78.5302246474381","78.9642816516892","79.7262411347518",
"Rwanda","RWA","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","99.1731099656357","","","","","","","","","","","107.533632286996","","","","","","","97.6810928710825","","","","103.686087990488","","99.6778765622987","","","104.059040590406","","","","","","","94.8446794448116","","100.331971093347","","","81.9199665156883","80.5395533911391","78.9590490377892","81.7999567318093","81.7079983860455","82.695502461715","83.1683593191246",
"South Asia","SAS","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.7642291279491","","","35.1012778859461","","","","","","38.2451047809448","48.0710717232596","","","","42.2732999175906","","","","","36.2994427846468","","33.6952839152143","","","","","","28.2713863641759","32.1700470315038","35.2475035950345","35.3918484140062","39.1723852723314","45.9409018836576",
"Saudi Arabia","SAU","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.1215607803902","","","","","","","22.9168083803823","21.1382653738876","20.8686312680405","21.0755932479817","","","","24.994279407212","24.3553085524814","23.9288307915759","23.4466857235316","","25.8334422800366","26.1435382038397","25.6519125752945","26.0869565217391","27.5773195876289","28.3799310608962","25.6268333120775","27.8937694111682","30.5994044578448","36.9811509925807","43.6469741180037","43.2654034981982","41.4131020041878",
"Sudan","SDN","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","24.2509258220177","","","","","","","","","","36.4244629651368","","","","","","","31.2144839434386","","","34.7861070135443","","","38.9453961456103","","","","","","","","","","","","35.4736287504853","31.5068493150685","","40.4405047390659","","","","","","","","","","","23.2660384372929","",
"Senegal","SEN","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.193742478941","","","72.4734042553192","","","","","","","","","","","","","","","49.3960122252947","","","","","65.6875253290905","","","","59.4776762627133","62.668259657507","62.3750947557026","","58.0708142868211","","","57.4080717488789","",
